League,Team,Player
Primeira Liga 2016/17,FC Rio Ave,Pedro Moreira
Primeira Liga 2016/17,FC Rio Ave,Guedes
Primeira Liga 2016/17,FC Rio Ave,Rui Vieira
Primeira Liga 2016/17,FC Rio Ave,Filip Krovinovic
Primeira Liga 2016/17,FC Rio Ave,João Novais
Primeira Liga 2016/17,FC Rio Ave,Ronan
Primeira Liga 2016/17,FC Rio Ave,Rúben Ribeiro
Primeira Liga 2016/17,FC Rio Ave,Rafa Soares
Primeira Liga 2016/17,FC Rio Ave,Aníbal Capela
Primeira Liga 2016/17,FC Rio Ave,Tiago André
Primeira Liga 2016/17,FC Rio Ave,Nadjack
Primeira Liga 2016/17,FC Rio Ave,Leandrinho
Primeira Liga 2016/17,FC Rio Ave,Vitó
Primeira Liga 2016/17,FC Rio Ave,Jaime Pinto
Primeira Liga 2016/17,FC Rio Ave,Kizito
Primeira Liga 2016/17,FC Rio Ave,Gil Dias
Primeira Liga 2016/17,FC Porto,Silvestre Varela
Primeira Liga 2016/17,FC Porto,Alex Telles
Primeira Liga 2016/17,FC Porto,Maxi Pereira
Primeira Liga 2016/17,FC Porto,Diego Reyes
Primeira Liga 2016/17,FC Porto,Iván Marcano
Primeira Liga 2016/17,FC Porto,Rúben Neves
Primeira Liga 2016/17,FC Porto,Héctor Herrera
Primeira Liga 2016/17,FC Porto,Óliver Torres
Primeira Liga 2016/17,FC Porto,Juan Quintero
Primeira Liga 2016/17,FC Porto,Otávio
Primeira Liga 2016/17,FC Porto,Evandro
Primeira Liga 2016/17,FC Porto,Yacine Brahimi
Primeira Liga 2016/17,FC Porto,Vincent Aboubakar
Primeira Liga 2016/17,FC Porto,Miguel Layún
Primeira Liga 2016/17,FC Porto,Iker Casillas
Primeira Liga 2016/17,FC Porto,Nabil Ghilas
Primeira Liga 2016/17,FC Porto,Alberto Bueno
Primeira Liga 2016/17,FC Porto,José Sá
Primeira Liga 2016/17,FC Porto,Danilo Pereira
Primeira Liga 2016/17,FC Porto,André André
Primeira Liga 2016/17,FC Porto,Sérgio Oliveira
Primeira Liga 2016/17,FC Porto,Diogo Jota
Primeira Liga 2016/17,FC Porto,Laurent Depoitre
Primeira Liga 2016/17,FC Porto,Adrián López
Primeira Liga 2016/17,FC Porto,Jesús Corona
Primeira Liga 2016/17,FC Porto,André Silva
Primeira Liga 2016/17,FC Porto,João Teixeira
Primeira Liga 2016/17,FC Porto,João Costa
Primeira Liga 2016/17,FC Porto,Chidozie
Primeira Liga 2016/17,Moreirense FC,"Marcelo Oliveira"
Primeira Liga 2016/17,Moreirense FC,Nildo Petrolina
Primeira Liga 2016/17,Moreirense FC,"Igor Stefanovic"
Primeira Liga 2016/17,Moreirense FC,"André Micael"
Primeira Liga 2016/17,Moreirense FC,"Pierre Sagna"
Primeira Liga 2016/17,Moreirense FC,"Alan Schons"
Primeira Liga 2016/17,Moreirense FC,"Ernest"
Primeira Liga 2016/17,Moreirense FC,"Emmanuel Boateng"
Primeira Liga 2016/17,Moreirense FC,"Nildo Petrolina"
Primeira Liga 2016/17,Moreirense FC,Ença Fati
Primeira Liga 2016/17,Moreirense FC,"Giorgi Makaridze"
Primeira Liga 2016/17,Moreirense FC,"Pedro Taborda"
Primeira Liga 2016/17,Moreirense FC,"Diego Galo"
Primeira Liga 2016/17,Moreirense FC,"Diego Ivo"
Primeira Liga 2016/17,Moreirense FC,"Pedro Rebocho"
Primeira Liga 2016/17,Moreirense FC,"Jander"
Primeira Liga 2016/17,Moreirense FC,"Tiago Almeida"
Primeira Liga 2016/17,Moreirense FC,"Cauê"
Primeira Liga 2016/17,Moreirense FC,"Chico Geraldes"
Primeira Liga 2016/17,Moreirense FC,"Benjamín Ubierna"
Primeira Liga 2016/17,Moreirense FC,"Ousmane Dramé"
Primeira Liga 2016/17,Moreirense FC,"Roberto"
Primeira Liga 2016/17,Moreirense FC,"David Ramírez"
Primeira Liga 2016/17,Moreirense FC,Chico Geraldes
Primeira Liga 2016/17,Moreirense FC,Marcelo Oliveira
Primeira Liga 2016/17,FC Paços de Ferreira,Pedrinho
Primeira Liga 2016/17,FC Paços de Ferreira,Ricardo
Primeira Liga 2016/17,FC Paços de Ferreira,Ivo Rodrigues
Primeira Liga 2016/17,FC Paços de Ferreira,Rafael Defendi
Primeira Liga 2016/17,FC Paços de Ferreira,Vasco Rocha
Primeira Liga 2016/17,FC Paços de Ferreira,Minhoca
Primeira Liga 2016/17,FC Paços de Ferreira,Cícero
Primeira Liga 2016/17,FC Paços de Ferreira,Christian
Primeira Liga 2016/17,FC Paços de Ferreira,Pedro Monteiro
Primeira Liga 2016/17,FC Paços de Ferreira,Rabiola
Primeira Liga 2016/17,FC Paços de Ferreira,Filipe Ferreira
Primeira Liga 2016/17,FC Paços de Ferreira,Miguel Vieira
Primeira Liga 2016/17,FC Paços de Ferreira,Marco Baixinho
Primeira Liga 2016/17,FC Paços de Ferreira,João Góis
Primeira Liga 2016/17,FC Paços de Ferreira,Bruno Santos
Primeira Liga 2016/17,FC Paços de Ferreira,Andrezinho
Primeira Liga 2016/17,FC Paços de Ferreira,Barnes Osei
Primeira Liga 2016/17,FC Paços de Ferreira,Leandro Silva
Primeira Liga 2016/17,FC Paços de Ferreira,Mário Felgueiras
Primeira Liga 2016/17,FC Paços de Ferreira,João Pinho
Primeira Liga 2016/17,FC Paços de Ferreira,Yerjet Yerzat
Primeira Liga 2016/17,FC Paços de Ferreira,Pedro Marques
Primeira Liga 2016/17,FC Paços de Ferreira,Francisco Afonso
Primeira Liga 2016/17,FC Paços de Ferreira,Romeu
Primeira Liga 2016/17,FC Paços de Ferreira,Mateus da Silva
Primeira Liga 2016/17,FC Paços de Ferreira,Gleison
Primeira Liga 2016/17,FC Paços de Ferreira,Welthon
Primeira Liga 2016/17,Sporting CP,Ezequiel Schelotto
Primeira Liga 2016/17,Sporting CP,Sebastián Coates
Primeira Liga 2016/17,Sporting CP,Rui Patrício
Primeira Liga 2016/17,Sporting CP,Paulo Oliveira
Primeira Liga 2016/17,Sporting CP,Jefferson
Primeira Liga 2016/17,Sporting CP,Ricardo Esgaio
Primeira Liga 2016/17,Sporting CP,William Carvalho
Primeira Liga 2016/17,Sporting CP,Adrien Silva
Primeira Liga 2016/17,Sporting CP,Carlos Mané
Primeira Liga 2016/17,Sporting CP,Azbe Jug
Primeira Liga 2016/17,Sporting CP,Beto
Primeira Liga 2016/17,Sporting CP,João Pereira
Primeira Liga 2016/17,Sporting CP,Ewerton
Primeira Liga 2016/17,Sporting CP,Marvin Zeegelaar
Primeira Liga 2016/17,Sporting CP,Iuri Medeiros
Primeira Liga 2016/17,Sporting CP,Naldo
Primeira Liga 2016/17,Sporting CP,Wallyson Mallmann
Primeira Liga 2016/17,Sporting CP,Bruno Paulista
Primeira Liga 2016/17,Sporting CP,Zakaria Labyad
Primeira Liga 2016/17,Sporting CP,Gelson Martins
Primeira Liga 2016/17,Sporting CP,Rúben Semedo
Primeira Liga 2016/17,Sporting CP,Bruno César
Primeira Liga 2016/17,Sporting CP,Radosav Petrovic
Primeira Liga 2016/17,Sporting CP,Bryan Ruíz
Primeira Liga 2016/17,Sporting CP,Joel Campbell
Primeira Liga 2016/17,Sporting CP,Marcelo Meli
Primeira Liga 2016/17,Sporting CP,Alan Ruiz
Primeira Liga 2016/17,Sporting CP,Daniel Podence
Primeira Liga 2016/17,Sporting CP,André
Primeira Liga 2016/17,Sporting CP,Lukas Spalvis
Primeira Liga 2016/17,Maritimo Funchal,Gevorg Ghazaryan
Primeira Liga 2016/17,Maritimo Funchal,Babá
Primeira Liga 2016/17,Maritimo Funchal,Fransérgio
Primeira Liga 2016/17,Maritimo Funchal,Éber Bessa
Primeira Liga 2016/17,Maritimo Funchal,Alex Soares
Primeira Liga 2016/17,Maritimo Funchal,António Xavier
Primeira Liga 2016/17,Maritimo Funchal,Edgar Costa
Primeira Liga 2016/17,Maritimo Funchal,Dyego Sousa
Primeira Liga 2016/17,Maritimo Funchal,Ulysse Diallo
Primeira Liga 2016/17,Maritimo Funchal,Gottardi
Primeira Liga 2016/17,Maritimo Funchal,Brito
Primeira Liga 2016/17,Maritimo Funchal,Alireza Haghighi
Primeira Liga 2016/17,Maritimo Funchal,Wellington
Primeira Liga 2016/17,Maritimo Funchal,Raúl Silva
Primeira Liga 2016/17,Maritimo Funchal,Deyvison
Primeira Liga 2016/17,Maritimo Funchal,Romário
Primeira Liga 2016/17,Maritimo Funchal,Dirceu
Primeira Liga 2016/17,Maritimo Funchal,Diney Borges
Primeira Liga 2016/17,Maritimo Funchal,Patrick
Primeira Liga 2016/17,Maritimo Funchal,Barata
Primeira Liga 2016/17,Maritimo Funchal,Lynneeker
Primeira Liga 2016/17,Maritimo Funchal,Damien Plessis
Primeira Liga 2016/17,Maritimo Funchal,Gevaro Nepomuceno
Primeira Liga 2016/17,Maritimo Funchal,Donald Djousse
Primeira Liga 2016/17,Maritimo Funchal,Maurício Antônio
Primeira Liga 2016/17,Maritimo Funchal,Fábio China
Primeira Liga 2016/17,Maritimo Funchal,Coronas
Primeira Liga 2016/17,Maritimo Funchal,Samuel Santos
Primeira Liga 2016/17,Maritimo Funchal,Nanu
Primeira Liga 2016/17,Maritimo Funchal,Erdem Sen
Primeira Liga 2016/17,Maritimo Funchal,Jean Cleber
Primeira Liga 2016/17,Maritimo Funchal,André Teles
Primeira Liga 2016/17,Maritimo Funchal,Esquerdinha
Primeira Liga 2016/17,Maritimo Funchal,Shaher Mansour
Primeira Liga 2016/17,CD Tondela,Kaká
Primeira Liga 2016/17,CD Tondela,Fernando Ferreira
Primeira Liga 2016/17,CD Tondela,Rafael Amorim
Primeira Liga 2016/17,CD Tondela,Wagner
Primeira Liga 2016/17,CD Tondela,Tikito
Primeira Liga 2016/17,CD Tondela,Fábio Nunes
Primeira Liga 2016/17,CD Tondela,Alassane També
Primeira Liga 2016/17,CD Tondela,Claude Gonçalves
Primeira Liga 2016/17,CD Tondela,Cláudio Ramos
Primeira Liga 2016/17,CD Tondela,Miguel Batista
Primeira Liga 2016/17,CD Tondela,Pica
Primeira Liga 2016/17,CD Tondela,João Jaquité
Primeira Liga 2016/17,CD Tondela,Bruno Monteiro
Primeira Liga 2016/17,CD Tondela,Hélder Tavares
Primeira Liga 2016/17,CD Tondela,Jhon Murillo
Primeira Liga 2016/17,CD Tondela,Piojo
Primeira Liga 2016/17,CD Tondela,Crislan
Primeira Liga 2016/17,CD Tondela,Miguel Cardoso
Primeira Liga 2016/17,CD Tondela,Ricardo Janota
Primeira Liga 2016/17,CD Tondela,Vitali Lystsov
Primeira Liga 2016/17,CD Tondela,Pité
Primeira Liga 2016/17,CD Tondela,Mamadu
Primeira Liga 2016/17,CD Tondela,Jaílson
Primeira Liga 2016/17,CD Tondela,David Bruno
Primeira Liga 2016/17,CD Tondela,Dylan Flores
Primeira Liga 2016/17,CD Tondela,Bruno Cantanhede
Primeira Liga 2016/17,CD Tondela,Elnur Jafarov
Primeira Liga 2016/17,CD Tondela,Murilo
Primeira Liga 2016/17,CD Tondela,Zé Turbo
Primeira Liga 2016/17,SL Benfica,Ederson
Primeira Liga 2016/17,SL Benfica,Nélson Oliveira
Primeira Liga 2016/17,SL Benfica,Konstantinos Mitroglou
Primeira Liga 2016/17,SL Benfica,Júlio César
Primeira Liga 2016/17,SL Benfica,Paulo Lopes
Primeira Liga 2016/17,SL Benfica,Lisandro López
Primeira Liga 2016/17,SL Benfica,Luisão
Primeira Liga 2016/17,SL Benfica,Jardel
Primeira Liga 2016/17,SL Benfica,Eliseu
Primeira Liga 2016/17,SL Benfica,André Almeida
Primeira Liga 2016/17,SL Benfica,Andreas Samaris
Primeira Liga 2016/17,SL Benfica,Ljubomir Fejsa
Primeira Liga 2016/17,SL Benfica,Rúben Amorim
Primeira Liga 2016/17,SL Benfica,Pizzi
Primeira Liga 2016/17,SL Benfica,Jonas
Primeira Liga 2016/17,SL Benfica,André Carrillo
Primeira Liga 2016/17,SL Benfica,Raúl Jiménez
Primeira Liga 2016/17,SL Benfica,André Horta
Primeira Liga 2016/17,SL Benfica,Victor Lindelöf
Primeira Liga 2016/17,SL Benfica,Nélson Semedo
Primeira Liga 2016/17,SL Benfica,Toto Salvio
Primeira Liga 2016/17,SL Benfica,Mehdi Carcela-González
Primeira Liga 2016/17,SL Benfica,Gonçalo Guedes
Primeira Liga 2016/17,SL Benfica,Branimir Kalaica
Primeira Liga 2016/17,SL Benfica,Alejandro Grimaldo
Primeira Liga 2016/17,SL Benfica,Danilo Barbosa
Primeira Liga 2016/17,SL Benfica,Guillermo Celis
Primeira Liga 2016/17,SL Benfica,Franco Cervi
Primeira Liga 2016/17,SL Benfica,Andrija Zivkovic
Primeira Liga 2016/17,SL Benfica,Óscar Benítez
Primeira Liga 2016/17,Boavista Porto FC,Fábio Espinho
Primeira Liga 2016/17,Boavista Porto FC,Mika
Primeira Liga 2016/17,Boavista Porto FC,Mamadou Ba
Primeira Liga 2016/17,Boavista Porto FC,Anderson Correia
Primeira Liga 2016/17,Boavista Porto FC,Reuben Gabriel
Primeira Liga 2016/17,Boavista Porto FC,Idris Mandiang
Primeira Liga 2016/17,Boavista Porto FC,Tengarrinha
Primeira Liga 2016/17,Boavista Porto FC,Samu
Primeira Liga 2016/17,Boavista Porto FC,Anderson Carvalho
Primeira Liga 2016/17,Boavista Porto FC,Michael Uchebo
Primeira Liga 2016/17,Boavista Porto FC,Edu Machado
Primeira Liga 2016/17,Boavista Porto FC,Philipe Sampaio
Primeira Liga 2016/17,Boavista Porto FC,Nuno Henrique
Primeira Liga 2016/17,Boavista Porto FC,Alex Júnior
Primeira Liga 2016/17,Boavista Porto FC,Tiago Mesquita
Primeira Liga 2016/17,Boavista Porto FC,André Bukia
Primeira Liga 2016/17,Boavista Porto FC,Miguel Pereira
Primeira Liga 2016/17,Boavista Porto FC,Uche Nwofor
Primeira Liga 2016/17,Boavista Porto FC,Renato Santos
Primeira Liga 2016/17,Boavista Porto FC,Cristian Cangá
Primeira Liga 2016/17,Boavista Porto FC,Mickaël Meira
Primeira Liga 2016/17,Boavista Porto FC,Lucas Tagliapietra
Primeira Liga 2016/17,Boavista Porto FC,Lucas Rocha
Primeira Liga 2016/17,Boavista Porto FC,João Talocha
Primeira Liga 2016/17,Boavista Porto FC,Cláudio Lopes
Primeira Liga 2016/17,Boavista Porto FC,Carraça
Primeira Liga 2016/17,Boavista Porto FC,Emin Makhmudov
Primeira Liga 2016/17,Boavista Porto FC,Mohamed Daf
Primeira Liga 2016/17,Boavista Porto FC,Nuno Pereira
Primeira Liga 2016/17,Boavista Porto FC,Iván Machado
Primeira Liga 2016/17,Boavista Porto FC,Digas
Primeira Liga 2016/17,Boavista Porto FC,André Schembri
Primeira Liga 2016/17,Boavista Porto FC,Erivelto
Primeira Liga 2016/17,Boavista Porto FC,Lovro Medic
Primeira Liga 2016/17,Boavista Porto FC,Edu Ferreira
Primeira Liga 2016/17,Boavista Porto FC,Idé Colubali
Primeira Liga 2016/17,FC Arouca,Gegé
Primeira Liga 2016/17,FC Arouca,Mateus
Primeira Liga 2016/17,FC Arouca,Zequinha
Primeira Liga 2016/17,FC Arouca,Rui Sacramento
Primeira Liga 2016/17,FC Arouca,Igor Rocha
Primeira Liga 2016/17,FC Arouca,Hugo Basto
Primeira Liga 2016/17,FC Arouca,Nelsinho
Primeira Liga 2016/17,FC Arouca,Nuno Coelho
Primeira Liga 2016/17,FC Arouca,Artur
Primeira Liga 2016/17,FC Arouca,Tucka
Primeira Liga 2016/17,FC Arouca,Ânderson Luís
Primeira Liga 2016/17,FC Arouca,André Santos
Primeira Liga 2016/17,FC Arouca,Adilson Goiano
Primeira Liga 2016/17,FC Arouca,Karl
Primeira Liga 2016/17,FC Arouca,Nuno Valente
Primeira Liga 2016/17,FC Arouca,Jubal
Primeira Liga 2016/17,FC Arouca,Walter González
Primeira Liga 2016/17,FC Arouca,Rafael Bracali
Primeira Liga 2016/17,FC Arouca,Sema Velázquez
Primeira Liga 2016/17,FC Arouca,Thiago Carleto
Primeira Liga 2016/17,FC Arouca,Vítor Costa
Primeira Liga 2016/17,FC Arouca,Rafael Crivellaro
Primeira Liga 2016/17,FC Arouca,Sancidino Silva
Primeira Liga 2016/17,FC Arouca,Jorge Intima
Primeira Liga 2016/17,FC Arouca,Bruno Lopes
Primeira Liga 2016/17,FC Arouca,Marlon de Jesús
Primeira Liga 2016/17,Vitoria Setubal,Bruno Varela
Primeira Liga 2016/17,Vitoria Setubal,Diego
Primeira Liga 2016/17,Vitoria Setubal,Fábio Cardoso
Primeira Liga 2016/17,Vitoria Setubal,Lukas Raeder
Primeira Liga 2016/17,Vitoria Setubal,Frederico Venâncio
Primeira Liga 2016/17,Vitoria Setubal,Fábio Pala
Primeira Liga 2016/17,Vitoria Setubal,Forbes
Primeira Liga 2016/17,Vitoria Setubal,Zé Manuel
Primeira Liga 2016/17,Vitoria Setubal,Nuno Santos
Primeira Liga 2016/17,Vitoria Setubal,André Geraldes
Primeira Liga 2016/17,Vitoria Setubal,William Alves
Primeira Liga 2016/17,Vitoria Setubal,Cléber
Primeira Liga 2016/17,Vitoria Setubal,Nuno Pinto
Primeira Liga 2016/17,Vitoria Setubal,Toni Gorupec
Primeira Liga 2016/17,Vitoria Setubal,Fábio Pacheco
Primeira Liga 2016/17,Vitoria Setubal,Alexandre Cardoso
Primeira Liga 2016/17,Vitoria Setubal,Costinha
Primeira Liga 2016/17,Vitoria Setubal,Ruca
Primeira Liga 2016/17,Vitoria Setubal,André Claro
Primeira Liga 2016/17,Vitoria Setubal,Vasco Costa
Primeira Liga 2016/17,Vitoria Setubal,Arnold
Primeira Liga 2016/17,Vitoria Setubal,Nenê Bonilha
Primeira Liga 2016/17,Vitoria Setubal,Pedro Trigueira
Primeira Liga 2016/17,Vitoria Setubal,Abdulaziz Al-Mansour
Primeira Liga 2016/17,Vitoria Setubal,Meyong
Primeira Liga 2016/17,Vitoria Setubal,Vasco Fernandes
Primeira Liga 2016/17,Vitoria Setubal,Pedro Pinto
Primeira Liga 2016/17,Vitoria Setubal,Gonçalo Duarte
Primeira Liga 2016/17,Vitoria Setubal,Mikel Agu
Primeira Liga 2016/17,Vitoria Setubal,Al-Gadi
Primeira Liga 2016/17,Vitoria Setubal,André Pedrosa
Primeira Liga 2016/17,Vitoria Setubal,Ryan Gauld
Primeira Liga 2016/17,Vitoria Setubal,João Amaral
Primeira Liga 2016/17,Vitoria Setubal,Edinho
Primeira Liga 2016/17,C.F. Os Belenenses,Oriol Rosell
Primeira Liga 2016/17,C.F. Os Belenenses,João Diogo
Primeira Liga 2016/17,C.F. Os Belenenses,Luís Silva
Primeira Liga 2016/17,C.F. Os Belenenses,Vítor Gomes
Primeira Liga 2016/17,C.F. Os Belenenses,Gerso
Primeira Liga 2016/17,C.F. Os Belenenses,Hugo Ventura
Primeira Liga 2016/17,C.F. Os Belenenses,Filipe Mendes
Primeira Liga 2016/17,C.F. Os Belenenses,Palmeira
Primeira Liga 2016/17,C.F. Os Belenenses,Carlos Martins
Primeira Liga 2016/17,C.F. Os Belenenses,Miguel Rosa
Primeira Liga 2016/17,C.F. Os Belenenses,Abel Camará
Primeira Liga 2016/17,C.F. Os Belenenses,Tiago Caeiro
Primeira Liga 2016/17,C.F. Os Belenenses,Gonçalo Brandão
Primeira Liga 2016/17,C.F. Os Belenenses,Gonçalo Silva
Primeira Liga 2016/17,C.F. Os Belenenses,Rúben Pinto
Primeira Liga 2016/17,C.F. Os Belenenses,André Sousa
Primeira Liga 2016/17,C.F. Os Belenenses,Betinho
Primeira Liga 2016/17,C.F. Os Belenenses,Fábio Sturgeon
Primeira Liga 2016/17,C.F. Os Belenenses,Rafael Veloso
Primeira Liga 2016/17,C.F. Os Belenenses,Samuel Nóbrega
Primeira Liga 2016/17,C.F. Os Belenenses,Domingos Duarte
Primeira Liga 2016/17,C.F. Os Belenenses,Dinis Almeida
Primeira Liga 2016/17,C.F. Os Belenenses,Florent Hanin
Primeira Liga 2016/17,C.F. Os Belenenses,Mica Pinto
Primeira Liga 2016/17,C.F. Os Belenenses,Gonçalo Tavares
Primeira Liga 2016/17,C.F. Os Belenenses,João Palhinha
Primeira Liga 2016/17,C.F. Os Belenenses,Hassan Yebda
Primeira Liga 2016/17,C.F. Os Belenenses,Bernardo Dias
Primeira Liga 2016/17,C.F. Os Belenenses,Komnen Andric
Primeira Liga 2016/17,Vitoria Guimaraes,Alex
Primeira Liga 2016/17,Vitoria Guimaraes,Licá
Primeira Liga 2016/17,Vitoria Guimaraes,Hernâni
Primeira Liga 2016/17,Vitoria Guimaraes,Rúben
Primeira Liga 2016/17,Vitoria Guimaraes,Moussa Marega
Primeira Liga 2016/17,Vitoria Guimaraes,Douglas Jesus
Primeira Liga 2016/17,Vitoria Guimaraes,Josué Sá
Primeira Liga 2016/17,Vitoria Guimaraes,João Afonso
Primeira Liga 2016/17,Vitoria Guimaraes,Moreno
Primeira Liga 2016/17,Vitoria Guimaraes,Bruno Gaspar
Primeira Liga 2016/17,Vitoria Guimaraes,Bernard Mensah
Primeira Liga 2016/17,Vitoria Guimaraes,Ricardo Valente
Primeira Liga 2016/17,Vitoria Guimaraes,João Aurélio
Primeira Liga 2016/17,Vitoria Guimaraes,Tiquinho Soares
Primeira Liga 2016/17,Vitoria Guimaraes,Prince Gouano
Primeira Liga 2016/17,Vitoria Guimaraes,Tozé
Primeira Liga 2016/17,Vitoria Guimaraes,Pedrão
Primeira Liga 2016/17,Vitoria Guimaraes,João Vigário
Primeira Liga 2016/17,Vitoria Guimaraes,Georgemy
Primeira Liga 2016/17,Vitoria Guimaraes,Miguel Silva
Primeira Liga 2016/17,Vitoria Guimaraes,Falaye Sacko
Primeira Liga 2016/17,Vitoria Guimaraes,Thibang Phete
Primeira Liga 2016/17,Vitoria Guimaraes,Xande Silva
Primeira Liga 2016/17,Vitoria Guimaraes,Marcilio
Primeira Liga 2016/17,Vitoria Guimaraes,Rafael Miranda
Primeira Liga 2016/17,Vitoria Guimaraes,Nolan Mbemba
Primeira Liga 2016/17,Vitoria Guimaraes,Bongani Zungu
Primeira Liga 2016/17,Sporting Braga,Tiago Gomes
Primeira Liga 2016/17,Sporting Braga,Ricardo Horta
Primeira Liga 2016/17,Sporting Braga,Emiliano Velázquez
Primeira Liga 2016/17,Sporting Braga,Ricardo Ferreira
Primeira Liga 2016/17,Sporting Braga,Ahmed Hassan
Primeira Liga 2016/17,Sporting Braga,Matheus
Primeira Liga 2016/17,Sporting Braga,André Pinto
Primeira Liga 2016/17,Sporting Braga,Willy Boly
Primeira Liga 2016/17,Sporting Braga,Djavan
Primeira Liga 2016/17,Sporting Braga,Baiano
Primeira Liga 2016/17,Sporting Braga,Marcelo Goiano
Primeira Liga 2016/17,Sporting Braga,Mauro
Primeira Liga 2016/17,Sporting Braga,Pedro Tiba
Primeira Liga 2016/17,Sporting Braga,Nikola Vukcevic
Primeira Liga 2016/17,Sporting Braga,Pedro Santos
Primeira Liga 2016/17,Sporting Braga,Rafa Silva
Primeira Liga 2016/17,Sporting Braga,Alan
Primeira Liga 2016/17,Sporting Braga,Dolly Menga
Primeira Liga 2016/17,Sporting Braga,Andrey Panyukov
Primeira Liga 2016/17,Sporting Braga,Marko Bakic
Primeira Liga 2016/17,Sporting Braga,Tiago Sá
Primeira Liga 2016/17,Sporting Braga,Alef
Primeira Liga 2016/17,Sporting Braga,Joan Román
Primeira Liga 2016/17,Sporting Braga,Wilson Eduardo
Primeira Liga 2016/17,Sporting Braga,Nikola Stojiljkovic
Primeira Liga 2016/17,Sporting Braga,Rodrigo Pinho
Primeira Liga 2016/17,Sporting Braga,Marafona
Primeira Liga 2016/17,Sporting Braga,Érick Moreno
Primeira Liga 2016/17,Sporting Braga,Stian Ringstad
Primeira Liga 2016/17,Sporting Braga,Lazar Rosic
Primeira Liga 2016/17,Sporting Braga,Luis Aguiar
Primeira Liga 2016/17,Sporting Braga,Tomás Martínez
Primeira Liga 2016/17,Sporting Braga,Oti
Primeira Liga 2016/17,GD Estoril Praia,Konstantin Bazelyuk
Primeira Liga 2016/17,GD Estoril Praia,Paulo Henrique
Primeira Liga 2016/17,GD Estoril Praia,Mano
Primeira Liga 2016/17,GD Estoril Praia,Diogo Amado
Primeira Liga 2016/17,GD Estoril Praia,Afonso Taira
Primeira Liga 2016/17,GD Estoril Praia,Mattheus
Primeira Liga 2016/17,GD Estoril Praia,Tijane
Primeira Liga 2016/17,GD Estoril Praia,Kléber
Primeira Liga 2016/17,GD Estoril Praia,Oumar Diakhite
Primeira Liga 2016/17,GD Estoril Praia,Diogo Baltazar
Primeira Liga 2016/17,GD Estoril Praia,Anderson Esiti
Primeira Liga 2016/17,GD Estoril Praia,Bilal Sebaihi
Primeira Liga 2016/17,GD Estoril Praia,Matheuzinho
Primeira Liga 2016/17,GD Estoril Praia,Dieguinho
Primeira Liga 2016/17,GD Estoril Praia,Luiz Phellype
Primeira Liga 2016/17,GD Estoril Praia,Dankler
Primeira Liga 2016/17,GD Estoril Praia,Lucas Farias
Primeira Liga 2016/17,GD Estoril Praia,Felipe Augusto
Primeira Liga 2016/17,GD Estoril Praia,Luís Ribeiro
Primeira Liga 2016/17,GD Estoril Praia,José Moreira
Primeira Liga 2016/17,GD Estoril Praia,Thierry Graça
Primeira Liga 2016/17,GD Estoril Praia,Thiago Cardoso
Primeira Liga 2016/17,GD Estoril Praia,Ailton
Primeira Liga 2016/17,GD Estoril Praia,Joel
Primeira Liga 2016/17,GD Estoril Praia,Dmytro Yartchuk
Primeira Liga 2016/17,GD Estoril Praia,Matheus Índio
Primeira Liga 2016/17,Nacional Funchal,Tobias Figueiredo
Primeira Liga 2016/17,Nacional Funchal,Vítor Gonçalves
Primeira Liga 2016/17,Nacional Funchal,Rui Silva
Primeira Liga 2016/17,Nacional Funchal,Rui Correia
Primeira Liga 2016/17,Nacional Funchal,Nuno Campos
Primeira Liga 2016/17,Nacional Funchal,Ali Ghazal
Primeira Liga 2016/17,Nacional Funchal,Tiago Rodrigues
